age,workclass,fnlwgt,education,educationNum,maritalStatus,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,country,earnings
35,1,474136,10,9,0,0,1,1,0,1408,40,1,0
43,2,355856,13,13,1,1,3,1,0,0,50,35,0
20,0,144685,11,10,0,3,3,0,0,1602,40,6,0
48,2,139212,11,10,2,0,1,1,0,0,40,1,0
56,3,143931,13,13,6,0,1,0,0,0,40,1,0
51,4,160703,10,9,1,1,1,1,0,0,40,1,0
34,1,191291,11,10,0,0,1,1,0,0,40,1,0
44,1,68729,11,10,1,1,3,1,0,1902,40,1,1
61,1,119986,14,14,1,1,1,1,0,0,40,0,1
37,1,227545,11,10,1,1,1,1,0,0,44,1,1
36,1,32776,13,13,1,1,1,1,0,1977,40,1,1
34,1,228881,11,10,4,0,0,1,0,0,40,1,0
23,1,84648,11,10,0,3,1,0,0,0,25,1,0
63,4,101996,14,14,2,0,1,1,0,0,40,1,1
63,0,68954,10,9,6,0,2,0,0,0,11,1,0
47,5,285060,14,14,1,1,1,1,0,1977,41,1,1
55,6,209569,10,9,2,4,1,0,0,0,50,1,1
31,5,331126,13,13,0,3,2,1,0,0,48,1,0
27,1,279872,11,10,2,0,1,1,0,0,40,1,0
58,1,150560,13,13,2,0,1,0,14084,0,40,1,1
28,5,185647,11,10,1,1,1,1,0,0,48,1,0
52,1,128871,3,4,2,0,1,0,0,0,64,1,0
31,4,386331,10,9,1,1,2,1,0,0,50,1,0
53,1,117814,11,10,2,4,1,0,0,0,38,1,0
43,1,220609,11,10,2,0,1,0,0,0,50,1,0
43,5,117022,10,9,3,4,2,1,0,0,40,1,0
50,6,176751,14,14,2,0,1,1,0,0,80,1,1
68,0,76371,10,9,1,1,1,1,0,0,35,1,0
37,1,80410,6,7,1,1,1,1,0,0,40,1,0
26,1,127202,10,9,2,0,1,1,0,0,40,1,0
22,1,121471,6,7,0,0,1,0,0,0,40,1,0
22,1,219086,11,10,1,1,1,1,0,0,55,1,0
59,1,271571,11,10,1,1,1,1,15024,0,50,1,1
30,1,241583,11,10,1,1,1,1,0,0,40,1,0
24,1,374253,10,9,4,0,1,0,0,0,55,1,0
30,1,214993,10,9,1,1,1,1,0,0,40,1,0
50,5,199995,13,13,2,0,1,1,0,0,40,1,1
38,1,450924,7,8,1,1,1,1,3942,0,40,1,0
29,1,120359,10,9,1,1,1,1,0,0,40,1,0
76,1,93125,10,9,1,1,1,1,1424,0,24,1,0
21,1,187513,9,11,0,4,1,1,0,0,40,1,0
65,1,243569,11,10,6,4,1,0,0,0,24,1,0
43,1,295510,10,9,1,1,1,1,0,0,45,1,1
29,1,29732,13,13,1,2,1,0,0,0,24,1,0
32,1,211743,13,13,0,0,1,1,0,0,45,1,0
37,1,251396,8,12,1,1,1,1,0,0,65,1,1
64,1,477697,10,9,1,1,1,1,0,0,16,1,0
49,1,151584,11,10,1,1,1,1,0,0,40,1,1
44,1,193882,13,13,1,1,1,1,0,0,40,1,1
68,0,117542,10,9,1,1,1,1,1409,0,15,1,0
34,1,242460,13,13,1,1,1,1,7688,0,40,1,1
35,1,411395,11,10,1,1,1,1,0,0,36,1,0
53,1,191025,11,10,2,0,1,0,0,0,43,1,0
24,1,154571,9,11,0,4,3,1,0,0,50,5,0
31,1,208657,11,10,2,4,1,0,0,0,40,1,0
25,1,29599,11,10,1,1,1,1,0,0,38,1,0
36,1,423711,10,9,1,1,1,1,0,0,45,1,0
29,1,122000,11,10,0,0,1,1,0,0,60,1,0
37,1,148581,10,9,1,1,1,1,0,0,50,1,1
42,2,222978,15,16,0,0,1,0,0,0,45,1,0
30,1,149118,10,9,2,0,1,0,0,0,40,1,0
32,6,218407,11,10,0,0,1,1,0,0,70,14,0
47,2,112200,13,13,0,0,2,1,10520,0,45,1,1
44,1,85604,10,9,2,0,1,1,0,0,40,1,1
19,1,111232,10,9,0,3,1,1,0,0,40,1,0
22,1,99199,10,9,1,1,1,1,0,0,48,1,0
51,1,199995,4,5,1,1,1,1,0,0,50,1,1
69,1,122850,10,9,1,1,1,1,0,0,16,1,0
73,0,90557,6,7,1,1,1,1,0,0,8,1,0
18,0,271935,6,7,0,5,1,0,0,0,20,1,0
33,2,361497,10,9,0,0,1,1,0,0,40,1,0
22,5,399020,11,10,0,0,1,0,0,0,55,1,0
33,1,345277,13,13,0,0,1,0,0,0,45,1,1
20,4,55233,11,10,0,5,1,0,0,0,40,1,0
28,2,200515,11,10,1,1,1,1,0,0,40,1,0
25,1,188119,10,9,0,0,1,0,0,0,40,1,0
27,1,176683,10,9,0,0,1,1,0,0,48,1,0
22,1,309178,10,9,0,3,1,1,0,0,40,1,0
67,2,40021,10,9,1,1,1,1,0,0,35,1,0
31,6,49923,10,9,1,1,1,1,0,0,40,1,0
36,0,36635,11,10,0,4,1,0,0,0,25,1,0
43,4,325706,12,15,1,1,3,1,0,0,50,3,1
33,1,124407,13,13,0,0,1,0,0,0,40,1,0
37,2,301568,10,9,1,2,1,0,0,0,35,1,1
27,1,339956,10,9,1,1,2,1,0,0,60,1,0
36,1,176335,11,10,0,0,1,1,0,0,40,1,0
33,1,198452,8,12,2,0,1,0,0,0,45,1,0
63,1,213945,13,13,1,1,1,1,15024,0,40,28,1
48,1,171807,13,13,2,4,1,0,0,0,56,1,1
25,1,362826,10,9,0,5,1,1,0,0,45,1,0
41,2,344329,10,9,1,1,1,1,0,0,10,1,0
26,1,137678,10,9,0,0,1,1,0,0,40,1,0
23,1,175424,11,10,0,3,2,0,0,0,40,1,0
33,3,73296,10,9,0,4,2,0,1831,0,40,1,0
30,3,137613,14,14,1,1,3,1,0,0,17,6,0
67,2,354405,10,9,6,0,1,0,0,0,20,1,0
32,1,130057,10,9,1,1,1,1,0,0,55,1,1
48,2,362883,10,9,2,0,1,1,0,0,60,1,1
51,1,49017,10,9,6,0,1,0,0,0,24,1,0
39,1,149943,14,14,0,0,3,1,0,0,40,16,0
40,6,99185,13,13,1,1,1,1,0,0,60,1,0
40,1,294708,10,9,1,1,2,1,0,0,40,1,1
19,1,228238,10,9,0,5,1,1,0,0,40,4,0
28,1,156819,10,9,2,4,1,0,0,0,36,1,0
47,1,332727,13,13,1,1,1,1,0,0,60,1,1
20,1,289944,11,10,0,0,1,0,0,0,20,1,0
41,1,116103,10,9,6,5,1,1,914,0,40,1,0
29,1,24153,11,10,1,2,4,0,0,0,40,1,0
40,1,273425,13,13,1,1,1,1,0,0,50,1,1
61,1,231183,10,9,6,0,1,0,0,0,40,1,0
25,1,313930,6,7,0,0,1,1,0,0,40,4,0
26,1,114483,10,9,1,1,1,1,0,0,40,1,0
43,1,162108,13,13,0,0,1,0,0,0,40,1,0
17,1,168807,3,4,0,0,1,1,0,0,45,1,0
43,5,143828,14,14,2,4,2,0,9562,0,40,1,1
73,1,242769,10,9,1,1,1,1,3471,0,40,19,0
46,5,111558,11,10,2,3,1,0,0,0,40,1,0
19,1,69770,11,10,0,3,1,1,0,0,20,1,0
37,1,291981,10,9,2,0,1,1,0,0,40,1,0
26,1,102460,11,10,1,1,1,1,0,0,40,1,0
47,1,151584,10,9,2,3,1,1,0,1876,40,1,0
47,5,287320,14,14,0,0,1,1,0,0,40,1,0
29,1,115677,13,13,0,0,1,1,0,0,40,1,0
29,1,239632,10,9,0,0,1,0,0,0,40,1,0
33,1,409172,13,13,1,3,1,1,0,0,55,1,0
20,1,186849,10,9,0,5,1,1,0,0,40,1,0
28,1,118861,5,6,1,2,0,0,0,0,48,23,0
26,1,142689,13,13,0,0,1,1,0,0,45,0,0
41,3,170924,14,14,1,1,1,1,0,0,40,1,0
67,0,274451,3,4,1,1,1,1,0,0,40,1,0
43,1,153489,13,13,1,1,1,1,0,0,50,1,0
35,1,186489,4,5,1,1,1,1,0,0,46,1,0
18,1,192409,7,8,0,3,1,0,0,0,25,1,0
55,3,337599,11,10,2,0,1,1,0,0,40,1,0
44,1,195545,10,9,2,3,2,0,0,0,40,1,0
64,1,61892,10,9,6,0,1,0,0,0,15,1,0
34,2,175697,9,11,1,1,1,1,0,0,75,1,0
38,1,80303,11,10,1,1,1,1,0,0,60,1,1
25,1,419658,10,9,0,3,1,0,0,0,8,1,0
21,1,319163,11,10,0,3,2,1,0,0,40,1,0
37,1,126743,1,2,1,1,1,1,0,0,53,4,0
39,1,301568,11,10,2,4,1,0,0,0,40,1,0
34,1,120461,11,10,2,0,1,0,0,0,50,1,0
23,1,268145,13,13,0,0,1,0,0,0,45,1,0
54,1,257337,11,10,1,1,1,1,0,0,40,1,1
49,6,213354,14,14,4,0,1,1,0,0,70,1,1
25,1,303431,10,9,1,2,1,0,0,0,40,1,0
51,1,124963,8,12,1,1,1,1,0,0,50,1,0
29,1,158218,10,9,0,4,1,1,0,0,35,1,0
27,3,553473,13,13,1,2,2,0,0,0,48,1,0
53,1,46155,10,9,1,5,1,0,0,0,40,1,0
68,1,138714,13,13,1,1,1,1,0,0,55,1,1
56,1,231781,10,9,1,1,1,1,0,0,40,1,1
30,1,496414,15,16,0,0,1,1,0,0,40,0,0
24,1,19410,10,9,2,4,4,0,0,0,48,1,0
70,0,28471,4,5,6,4,1,0,0,0,25,1,0
24,1,185821,11,10,0,3,1,0,0,0,40,1,0
74,0,272667,8,12,6,0,1,0,0,0,20,1,0
23,0,194031,11,10,0,0,1,0,0,0,25,1,0
41,5,144995,14,14,1,1,1,1,0,0,55,1,0
45,1,162494,10,9,0,3,1,0,0,0,19,1,0
35,1,171968,10,9,1,1,1,1,0,0,40,1,0
21,1,232569,10,9,0,0,1,1,0,0,40,1,0
45,1,161819,6,7,4,4,2,0,0,0,25,1,0
18,1,123343,6,7,0,0,1,0,0,0,30,1,0
49,1,105449,13,13,0,0,1,1,0,0,25,1,0
49,1,181717,9,11,4,3,1,0,0,0,36,1,0
45,5,102359,13,13,1,1,1,1,0,0,37,1,0
27,1,72887,10,9,0,5,3,1,0,0,40,1,0
28,1,154571,11,10,1,1,3,1,0,0,40,35,0
35,1,255191,13,13,1,1,1,1,0,0,45,1,1
33,1,174789,11,10,0,0,1,1,0,0,40,1,0
35,1,110402,6,7,1,1,1,1,0,0,35,1,0
19,1,208513,10,9,0,5,1,1,0,0,40,1,0
33,1,121904,11,10,0,0,1,0,0,0,28,1,0
28,1,34335,10,9,2,0,4,1,14084,0,40,1,1
49,1,59380,11,10,3,0,1,0,0,0,40,1,0
61,0,135285,10,9,1,1,1,1,0,2603,32,1,0
39,6,126675,11,10,1,1,1,1,0,0,25,1,0
22,1,217363,10,9,4,4,1,0,0,0,40,1,0
42,1,91836,5,6,1,1,1,1,0,0,40,1,0
22,1,184813,11,10,0,3,1,1,0,0,40,1,0
18,1,178142,10,9,0,3,1,1,0,0,40,1,0
49,5,102359,4,5,6,4,1,1,0,2231,40,1,1
33,6,281832,15,16,1,1,1,1,0,0,40,14,1
28,1,96226,10,9,1,1,1,1,0,0,45,1,0
42,1,195124,3,4,3,5,1,1,0,0,35,36,0
20,1,56322,11,10,0,3,1,1,2176,0,25,1,0
50,5,97449,11,10,1,1,1,1,0,0,48,1,0
32,1,339773,11,10,1,1,1,1,0,0,40,1,1
31,4,210926,10,9,4,4,1,0,0,0,40,1,0
29,1,199499,9,11,0,0,2,1,0,0,40,1,0
46,4,190729,11,10,1,1,1,1,0,0,40,1,0
32,6,191385,15,16,0,0,1,1,0,0,77,1,0
61,1,193479,10,9,6,4,1,0,0,0,24,1,0
43,2,225165,6,7,1,1,1,1,0,0,55,1,0
35,1,346766,10,9,0,0,1,0,0,0,40,1,0
39,3,152307,13,13,1,1,1,1,0,0,40,1,0
18,0,79990,6,7,0,3,1,1,0,0,35,1,0
42,2,170649,11,10,1,1,1,1,0,0,60,1,0
23,1,197207,13,13,0,0,1,0,0,0,40,1,0
32,1,229732,13,13,1,1,1,1,0,0,45,1,0
52,1,204402,10,9,1,1,1,1,0,0,85,1,1
36,1,181065,8,12,1,1,1,1,0,0,40,1,1
38,1,179579,11,10,1,1,1,1,0,0,50,0,1
50,1,237729,10,9,6,0,1,0,0,2444,72,1,1
23,0,164574,8,12,0,3,1,1,0,0,40,1,0
71,1,179574,12,15,1,1,1,1,0,0,12,1,1
27,1,191782,10,9,0,5,2,0,0,0,30,1,0
56,1,146660,10,9,1,1,1,1,0,0,60,1,0
28,2,115945,11,10,0,4,1,1,0,0,40,1,0
45,1,210875,10,9,1,1,1,1,0,0,40,1,0
28,1,137898,10,9,1,2,1,0,0,0,40,1,0
28,5,216965,11,10,1,1,1,1,0,0,40,1,0
18,1,201554,11,10,0,0,1,0,0,0,15,1,0
62,1,57970,3,4,2,0,1,1,0,0,40,1,0
35,1,208378,7,8,4,4,1,0,0,0,40,1,0
39,1,61343,5,6,1,1,1,1,0,0,60,1,0
24,1,283872,11,10,0,0,2,1,0,0,20,1,0
58,1,225603,4,5,2,0,2,1,0,0,40,1,0
48,1,401333,10,9,2,0,1,1,0,0,40,1,0
57,1,278228,13,13,1,1,1,1,0,0,50,1,1
31,1,145377,13,13,1,1,1,1,0,0,60,1,0
25,1,120238,10,9,1,1,1,1,0,0,40,1,0
34,1,187215,13,13,1,2,1,0,15024,0,36,1,1
29,2,144063,3,4,1,1,1,1,0,0,72,1,0
38,1,238721,8,12,2,4,2,0,0,0,40,1,0
21,1,164920,11,10,0,3,1,0,0,0,40,1,0
34,2,152493,10,9,1,1,1,1,0,0,70,1,0
50,1,92968,13,13,0,4,1,0,0,0,32,1,0
50,1,136836,10,9,2,4,2,0,0,0,40,1,0
49,4,216453,9,11,2,4,2,0,0,0,45,1,0
30,1,349148,13,13,0,0,1,1,0,0,70,1,0
29,3,309620,14,14,1,1,3,1,0,0,20,6,0
22,3,347803,11,10,0,0,0,1,0,0,20,1,0
42,1,85995,10,9,1,1,1,1,0,0,50,1,0
19,0,167428,11,10,0,3,1,1,0,0,40,1,0
31,1,164569,11,10,2,4,1,0,0,0,48,1,0
42,2,308279,13,13,1,1,1,1,0,0,21,1,0
20,1,56322,11,10,0,3,1,1,0,0,20,1,0
51,0,203015,10,9,1,1,1,1,0,0,40,1,0
50,1,211654,5,6,1,1,1,1,0,0,40,1,1
27,6,120126,4,5,0,3,1,1,0,0,40,1,0
26,1,239043,6,7,0,0,1,1,0,0,40,1,0
61,0,179761,10,9,1,1,1,1,0,0,40,1,1
20,1,312017,11,10,0,3,1,1,0,0,40,21,0
51,1,257485,11,10,1,1,1,1,0,0,40,1,1
52,1,49243,10,9,1,1,1,1,0,0,40,1,0
33,1,229716,10,9,2,0,1,1,0,0,38,1,0
31,1,341672,13,13,1,1,3,1,0,0,60,3,0
24,1,32311,11,10,1,2,1,0,0,0,40,1,0
56,1,275236,13,13,1,1,1,1,0,0,40,1,0
19,0,400356,11,10,0,3,1,1,0,0,40,1,0
29,1,184596,6,7,1,1,1,1,3942,0,50,1,0
18,1,186909,10,9,0,5,1,0,1055,0,30,1,0
43,1,152420,11,10,1,1,2,1,0,0,50,1,0
43,3,261929,15,16,3,4,1,1,25236,0,64,1,1
21,1,235442,10,9,1,1,1,1,0,0,40,1,0
51,1,161691,10,9,1,2,1,0,0,0,40,1,0
20,0,173945,6,7,1,5,1,0,0,0,39,1,0
41,1,355918,11,10,1,1,1,1,0,0,65,1,1
45,3,198660,11,10,1,1,1,1,0,0,40,1,1
20,1,122649,10,9,0,0,1,0,0,0,30,1,0
28,1,421967,13,13,1,2,1,0,0,0,60,1,1
50,5,259377,14,14,1,2,1,0,15024,0,40,1,1
47,1,74305,13,13,2,0,1,1,0,0,40,1,0
80,2,34340,3,4,6,0,1,1,0,0,35,1,0
47,2,182752,10,9,1,2,1,0,0,0,35,28,0
19,0,48393,11,10,0,3,1,1,0,0,84,1,0
45,1,34248,10,9,1,1,1,1,0,0,50,1,0
17,1,186677,6,7,0,3,1,1,0,0,12,1,0
37,1,167851,10,9,1,1,1,1,0,0,50,1,0
27,1,146460,11,10,0,0,1,0,0,0,40,1,0
17,1,209650,7,8,0,3,1,1,0,0,16,1,0
18,2,132986,10,9,0,3,1,1,0,0,40,1,0
57,1,94429,10,9,1,1,1,1,0,0,40,1,0
26,1,252406,10,9,4,4,1,0,0,0,40,1,0
26,1,174592,14,14,0,3,1,0,0,0,40,1,0
36,2,151322,13,13,1,1,1,1,0,0,45,1,1
51,1,37237,10,9,1,1,1,1,0,0,80,1,1
38,1,101192,11,10,0,0,1,1,0,0,40,1,0
77,0,152900,2,3,1,1,1,1,0,0,20,1,0
51,1,94081,10,9,0,0,1,1,0,0,40,1,1
24,1,329408,6,7,0,0,1,1,0,0,40,1,0
35,1,106028,10,9,2,0,1,1,0,0,65,1,0
35,0,164866,5,6,2,0,1,1,0,0,99,1,0
51,6,167793,13,13,1,1,1,1,15024,0,40,1,1
28,1,138692,13,13,1,1,1,1,0,0,40,1,1
37,1,173968,10,9,1,1,1,1,0,0,40,1,0
43,1,228320,10,9,1,1,1,1,0,0,40,1,0
23,1,96585,10,9,0,0,1,1,0,0,30,1,0
42,1,156580,13,13,1,2,1,0,0,0,40,36,0
58,1,210673,11,10,1,2,1,0,0,0,40,1,1
52,5,137753,10,9,1,2,2,0,0,0,20,1,0
29,1,29865,10,9,2,0,4,0,0,0,50,1,0
27,1,196044,11,10,1,1,1,1,0,0,60,1,0
28,1,308995,11,10,0,3,2,0,0,0,40,2,0
59,1,159008,8,12,1,1,1,1,7298,0,20,1,1
28,1,362491,10,9,0,3,1,1,0,0,40,1,0
24,1,94395,11,10,0,0,1,1,0,0,40,1,0
20,1,320047,5,6,3,0,1,1,0,0,40,1,0
54,1,98535,13,13,1,1,1,1,0,0,40,1,1
65,1,183170,10,9,2,0,1,1,0,0,25,1,0
18,0,331511,11,10,0,3,1,1,0,0,30,1,0
38,1,195686,11,10,1,1,1,1,0,0,40,1,1
29,1,178244,10,9,1,1,1,1,0,0,40,1,0
27,1,127833,10,9,0,3,2,0,0,0,40,1,0
36,1,269722,14,14,1,1,1,1,0,0,40,1,0
55,3,136819,10,9,1,1,1,1,0,0,40,1,0
22,1,205604,2,3,0,0,1,1,0,0,30,4,0
28,1,132078,13,13,0,0,1,0,0,0,40,1,0
20,1,234880,11,10,0,3,1,0,0,0,30,1,0
24,1,196816,13,13,1,1,1,1,3908,0,40,1,0
36,1,237943,14,14,1,1,1,1,15024,0,50,1,1
68,6,140852,10,9,1,1,1,1,0,0,40,1,0
49,2,105614,10,9,2,0,1,1,0,0,50,1,1
18,1,83492,3,4,0,3,1,1,0,0,40,1,0
50,2,225772,15,16,2,0,1,0,0,0,60,1,1
37,1,242713,7,8,4,4,2,0,0,0,40,1,0
60,1,355865,14,14,1,1,1,1,0,0,50,1,1
43,1,173316,11,10,1,1,1,1,0,0,40,1,0
43,6,35662,15,16,1,2,1,0,0,0,70,1,1
17,1,297246,6,7,0,3,1,0,0,0,9,1,0
43,1,108945,11,10,0,0,1,0,0,0,50,1,0
39,1,112158,11,10,1,1,1,1,0,0,26,0,0
21,2,57298,11,10,0,3,1,0,0,0,15,1,0
42,2,115323,15,16,0,0,1,1,0,0,7,0,0
48,2,164582,11,10,1,1,1,1,7298,0,60,1,1
56,1,295067,13,13,0,0,1,1,14084,0,45,1,1
21,1,177265,8,12,0,3,1,0,0,0,30,1,0
28,5,336543,8,12,1,1,3,1,0,0,40,26,1
39,2,52870,10,9,1,1,1,1,0,0,40,1,1
40,1,316820,3,4,1,1,1,1,4064,0,40,1,0
38,5,200153,8,12,0,0,1,1,0,0,40,1,0
59,1,453067,11,10,1,1,1,1,0,0,36,1,1
51,4,27166,10,9,1,1,1,1,0,0,40,1,0
19,1,299598,10,9,0,3,1,1,0,0,16,1,0
23,1,122048,10,9,0,0,1,0,0,0,40,1,0
31,1,345277,13,13,2,0,1,0,0,0,40,1,0
42,1,113147,8,12,1,1,2,1,0,0,40,1,0
43,1,34007,10,9,1,1,1,1,0,0,40,1,1
45,1,255014,11,10,1,1,1,1,0,0,55,1,1
34,1,152667,11,10,1,1,1,1,0,0,35,1,0
21,1,231053,10,9,0,3,1,1,0,0,30,1,0
34,1,103651,11,10,1,1,1,1,0,0,40,1,1
55,6,124137,11,10,1,1,1,1,0,0,40,1,1
30,1,198183,9,11,0,0,1,0,0,0,40,1,0
29,1,183627,10,9,1,1,1,1,3137,0,48,29,0
19,1,466458,11,10,0,3,1,0,0,0,20,1,0
45,2,114396,13,13,2,0,1,1,0,0,35,1,0
42,1,186376,13,13,1,1,3,1,0,0,72,35,1
32,1,290964,13,13,0,0,1,0,0,1590,40,1,0
90,2,282095,11,10,1,1,1,1,0,0,40,1,0
44,3,244974,13,13,1,1,1,1,0,0,44,1,1
34,2,114691,10,9,1,1,1,1,0,0,40,1,1
35,1,107160,7,8,4,0,1,0,0,0,30,1,0
39,2,142573,11,10,0,0,1,1,0,0,25,1,0
29,1,203833,13,13,0,0,2,1,0,0,40,1,0
24,1,47791,10,9,0,4,1,0,0,0,32,1,0
49,1,133729,11,10,1,1,1,1,0,0,17,1,0
52,2,135339,11,10,1,1,3,1,0,0,40,0,1
54,1,135803,13,13,1,1,3,1,15024,0,60,5,1
31,1,128591,4,5,2,0,1,1,0,0,40,1,0
44,1,133853,11,10,2,0,1,0,0,0,50,1,0
18,0,137363,11,10,0,3,1,0,0,0,30,1,0
27,2,243569,10,9,1,1,1,1,0,0,40,1,0
24,1,119156,10,9,0,3,1,1,0,0,40,1,0
30,1,391114,10,9,1,1,1,1,0,0,60,1,0
27,1,252506,11,10,2,3,1,0,0,0,40,1,0
34,3,117503,13,13,1,1,1,1,0,0,20,30,0
25,3,117833,11,10,1,2,1,0,0,0,19,1,0
39,1,294183,10,9,2,4,1,0,0,0,40,1,0
28,1,394927,11,10,1,1,1,1,0,0,40,1,1
51,2,259323,10,9,1,1,1,1,0,0,70,1,0
21,0,207988,10,9,1,5,1,0,0,0,35,1,0
33,1,96635,11,10,0,0,3,1,0,0,26,5,0
27,1,192283,9,11,0,3,1,0,0,0,38,1,0
29,1,214881,10,9,0,0,1,1,0,0,40,1,0
33,3,167474,5,6,1,1,1,1,0,0,40,1,0
37,1,110713,10,9,1,1,1,1,0,0,50,1,1
20,1,201204,10,9,0,3,1,1,0,0,40,1,0
24,1,197666,13,13,0,0,1,0,0,0,40,1,0
29,1,162002,10,9,0,3,1,0,0,0,35,1,0
31,1,263561,13,13,1,1,1,1,0,2246,45,1,1
41,1,224799,11,10,1,1,1,1,0,0,40,1,0
42,2,89942,11,10,1,1,1,1,0,0,40,1,0
20,1,238685,11,10,0,0,1,0,0,0,30,1,0
54,1,38795,4,5,4,4,1,1,0,0,40,1,0
55,1,90414,13,13,3,4,1,0,0,0,55,29,0
21,1,190805,10,9,1,1,1,1,0,0,32,1,0
52,1,23780,9,11,1,1,1,1,0,1977,45,1,1
19,1,285263,10,9,0,3,1,1,0,0,40,1,0
33,1,177331,9,11,1,1,2,1,0,0,40,1,0
22,1,347530,10,9,4,4,2,0,0,0,35,1,0
59,1,230039,10,9,0,4,1,0,0,625,38,1,0
17,0,210547,5,6,0,3,1,1,0,0,40,1,0
31,1,204752,7,8,0,3,1,1,0,0,32,1,0
74,2,104001,10,9,1,1,1,1,0,0,40,1,1
45,1,253116,5,6,2,4,2,0,0,0,40,1,0
36,1,169037,10,9,0,0,1,0,0,0,40,1,0
35,6,202027,11,10,2,0,1,1,0,0,60,1,0
45,1,170099,11,10,2,0,1,1,0,0,40,1,0
42,2,212847,10,9,0,3,1,1,0,0,85,1,0
50,3,307392,14,14,2,4,1,0,0,0,40,1,0
39,1,233428,10,9,2,5,1,0,0,0,40,1,0
44,1,355728,11,10,4,0,1,1,0,1980,45,19,0
52,1,177995,1,2,1,1,1,1,0,0,56,4,1
24,1,283613,13,13,0,0,1,1,0,0,43,1,0
56,6,184598,4,5,1,1,1,1,0,0,99,1,0
27,1,185647,10,9,1,1,1,1,0,0,50,1,1
47,6,192894,13,13,1,1,1,1,0,1902,45,1,1
40,2,284706,12,15,1,1,4,1,0,1977,60,1,1
38,1,179579,10,9,0,0,1,1,0,0,40,1,0
27,1,131679,9,11,2,0,1,0,0,0,40,1,0
52,1,132973,10,9,2,4,1,0,0,0,38,1,0
22,1,154713,10,9,2,3,1,1,0,0,40,1,0
41,1,121718,11,10,1,1,1,1,0,0,40,30,0
30,1,255279,10,9,2,4,1,0,0,0,20,1,0
55,1,202559,13,13,1,5,3,1,0,0,35,35,0
25,1,123095,11,10,0,3,1,1,0,1590,40,1,0
32,1,153326,13,13,1,5,1,1,0,0,40,1,0
28,1,75695,11,10,4,0,1,0,0,0,60,1,0
33,6,206609,10,9,1,1,1,1,0,0,50,1,0
17,1,234780,10,9,0,3,2,1,0,0,40,1,0
27,1,178778,10,9,1,1,1,1,0,0,40,1,0
55,1,171355,9,11,1,1,1,1,0,0,20,1,0
63,4,95680,11,10,1,1,1,1,0,0,18,1,1
39,1,196673,10,9,1,2,1,0,5013,0,40,1,0
51,4,73670,15,16,1,1,1,1,4386,0,52,1,1
67,2,139960,3,4,1,1,1,1,0,0,40,1,0
41,6,397280,13,13,1,1,1,1,0,0,72,0,0
27,1,60374,10,9,6,4,1,0,0,1594,26,1,0
54,1,421561,14,14,1,1,1,1,0,0,45,1,1
59,1,245196,5,6,1,1,2,1,0,0,40,1,1
18,1,27620,10,9,0,0,1,0,0,0,25,1,0
19,1,187570,10,9,0,3,1,1,0,0,20,1,0
31,1,102884,10,9,1,1,1,1,0,0,50,1,0
17,1,228399,6,7,0,3,1,0,0,0,7,1,0
42,1,340234,10,9,1,1,3,1,15024,0,40,1,1
37,1,176293,11,10,3,0,1,0,0,0,30,1,0
51,5,108435,10,9,1,1,1,1,0,0,40,1,0
48,1,161187,10,9,0,0,1,0,2463,0,40,1,0
23,1,278391,10,9,0,3,1,1,0,0,40,1,0
27,1,157941,9,11,1,1,1,1,0,0,45,1,0
25,1,182866,10,9,0,3,1,1,0,0,40,1,0
69,1,370888,8,12,2,0,1,0,2964,0,6,21,0
30,1,206512,13,13,0,0,1,1,0,0,44,1,0
33,1,357954,10,9,1,1,1,1,0,0,35,3,0
28,1,189346,10,9,0,3,1,1,0,0,48,1,0
45,1,234652,2,3,1,1,1,1,0,0,40,4,0
25,1,113436,11,10,0,3,1,1,0,0,15,1,0
37,1,204145,9,11,1,1,1,1,0,0,45,1,1
59,1,157305,0,1,0,0,1,1,0,0,40,8,0
26,1,104045,10,9,0,3,1,0,0,0,30,1,0
48,1,280422,11,10,4,0,1,0,0,0,25,34,0
64,4,173754,10,9,1,1,1,1,0,0,40,1,0
39,1,211154,13,13,1,1,1,1,0,0,50,1,0
24,1,321435,13,13,0,0,1,1,0,0,40,1,0
40,3,177083,14,14,0,0,1,0,0,0,35,1,0
46,1,178829,14,14,3,0,1,1,0,0,70,1,1
35,4,287658,11,10,1,1,2,1,0,0,40,1,1
43,1,209894,10,9,1,2,1,0,0,0,40,1,1
31,1,334744,10,9,4,0,1,1,0,0,40,1,0
22,1,306967,11,10,0,0,1,0,0,0,25,1,0
35,1,52187,11,10,0,0,1,1,0,0,30,1,0
35,1,101978,10,9,4,0,1,1,0,0,50,1,0
35,3,483530,11,10,2,4,1,0,0,0,40,1,0
40,1,77357,12,15,1,1,1,1,0,0,40,1,1
50,1,149770,14,14,0,4,1,0,0,0,40,1,0
48,2,328606,12,15,2,4,1,1,14084,0,63,1,1
70,0,172652,14,14,1,1,1,1,0,0,8,1,0
46,1,188293,10,9,2,0,1,0,0,0,40,1,0
36,1,116608,10,9,2,4,1,0,0,0,38,1,0
37,3,348960,13,13,1,1,1,1,0,0,36,1,1
24,1,329530,4,5,1,1,1,1,0,0,45,4,0
47,5,93476,13,13,4,0,1,0,0,0,70,1,0
35,2,195744,10,9,2,0,1,1,0,0,50,1,0
43,1,125833,13,13,1,1,3,1,0,0,40,40,0
